t_s,x_m,p_analytic_Pa,p_numeric_Pa
259200.0,510.0,29992319.164448537,29992363.58114323
259200.0,512.5,29992719.445879992,29992761.84582351
259200.0,515.0,29993100.422470197,29993140.885847352
259200.0,517.5,29993462.93783547,29993501.542237476
259200.0,520.0,29993807.803398535,29993844.623877104
259200.0,522.5,29994135.799379636,29994170.90850143
259200.0,525.0,29994447.67576877,29994481.143670186
259200.0,527.5,29994744.153278776,29994776.0477209
259200.0,530.0,29995025.924279157,29995056.3107028
259200.0,532.5,29995293.653710395,29995322.595291197
259200.0,535.0,29995547.979978766,29995575.537682198
259200.0,537.5,29995789.51583146,29995815.74846769
259200.0,540.0,29996018.849212047,29996043.81349061
259200.0,542.5,29996236.544096205,29996260.294680383
259200.0,545.0,29996443.141307797,29996465.73086863
259200.0,547.5,29996639.15931524,29996660.63858515
259200.0,550.0,29996825.095008314,29996845.51283428
259200.0,552.5,29997001.42445547,29997020.827851664
259200.0,555.0,29997168.603641734,29997187.037841566
259200.0,557.5,29997327.06918734,29997344.577694945
259200.0,560.0,29997477.23904729,29997493.863688312
259200.0,562.5,29997619.513191957,29997635.29416366
259200.0,565.0,29997754.274268962,29997769.25018961
259200.0,567.5,29997881.888246495,29997896.096203957
259200.0,570.0,29998002.705038343,29998016.18063792
259200.0,572.5,29998117.05911082,29998129.83652225
259200.0,575.0,29998225.270071886,29998237.382075515
259200.0,577.5,29998327.643242694,29998339.121274732
259200.0,580.0,29998424.47021182,29998435.344408788
259200.0,582.5,29998516.029372495,29998526.32861474
259200.0,585.0,29998602.58644312,29998612.33839741
259200.0,587.5,29998684.394971326,29998693.62613254
259200.0,590.0,29998761.69682193,29998770.432553805
259200.0,592.5,29998834.722649075,29998842.987224013
259200.0,595.0,29998903.69235286,29998911.50899081
259200.0,597.5,29998968.815520808,29998976.206427187
259200.0,600.0,29999030.291854482,29999037.27825716
259200.0,602.5,29999088.311581563,29999094.9137669
259200.0,605.0,29999143.055853747,29999149.293201648
259200.0,607.5,29999194.697130747,29999200.588148855
259200.0,610.0,29999243.39955079,29999248.961907666
259200.0,612.5,29999289.319287922,29999294.569845337
259200.0,615.0,29999332.60489637,29999337.559740666
259200.0,617.5,29999373.397642452,29999378.07211499
259200.0,620.0,29999411.83182423,29999416.240550924
259200.0,622.5,29999448.035079263,29999452.19199924
259200.0,625.0,29999482.12868085,29999486.04707422
259200.0,627.5,29999514.227822997,29999517.92033774
259200.0,630.0,29999544.44189448,29999547.920572504
259200.0,632.5,29999572.874742325,29999576.151044652
259200.0,635.0,29999599.624924976,29999602.70975612
259200.0,637.5,29999624.785955504,29999627.689687036
259200.0,640.0,29999648.446535144,29999651.179028444
259200.0,642.5,29999670.690777443,29999673.261405684
259200.0,645.0,29999691.598423366,29999694.016092725
259200.0,647.5,29999711.245047573,29999713.51821769
259200.0,650.0,29999729.702256233,29999731.838959955
259200.0,652.5,29999747.03787661,29999749.045738988
259200.0,655.0,29999763.316138685,29999765.202395294
259200.0,657.5,29999778.59784913,29999780.369363733
259200.0,660.0,29999792.940557867,29999794.603839327
259200.0,662.5,29999806.39871745,29999807.95993611
259200.0,665.0,29999819.02383559,29999820.48883892
259200.0,667.5,29999830.86462098,29999832.238948688
259200.0,670.0,29999841.967122745,29999843.256021246
259200.0,672.5,29999852.374863703,29999853.583300043
259200.0,675.0,29999862.12896766,29999863.261642836
259200.0,677.5,29999871.26828101,29999872.32964278
259200.0,680.0,29999879.829488795,29999880.82374397
259200.0,682.5,29999887.84722549,29999888.778351676
259200.0,685.0,29999895.35418069,29999896.22593756
259200.0,687.5,29999902.381199896,29999903.197139982
259200.0,690.0,29999908.95738061,29999909.720859632
259200.0,692.5,29999915.110163916,29999915.824350655
259200.0,695.0,29999920.865421727,29999921.533307478
259200.0,697.5,29999926.24753989,29999926.87194749
259200.0,700.0,29999931.27949729,29999931.863089733
259200.0,702.5,29999935.98294115,29999936.528229866
259200.0,705.0,29999940.378258698,29999940.887611367
259200.0,707.5,29999944.484645266,29999944.96029338
259200.0,710.0,29999948.320169106,29999948.76421508
259200.0,712.5,29999951.901832968,29999952.316256993
259200.0,715.0,29999955.2456326,29999955.63229915
259200.0,717.5,29999958.36661233,29999958.727276362
259200.0,720.0,29999961.278917845,29999961.61523071
259200.0,722.5,29999963.995846283,29999964.309361316
259200.0,725.0,29999966.529893767,29999966.822071657
259200.0,727.5,29999968.892800502,29999969.16501438
259200.0,730.0,29999971.095593534,29999971.3491338
259200.0,732.5,29999973.148627285,29999973.384706214
259200.0,735.0,29999975.061621986,29999975.28137809
259200.0,737.5,29999976.843700062,29999977.048202228
259200.0,740.0,29999978.503420603,29999978.693672057
259200.0,742.5,29999980.048812013,29999980.225754008
259200.0,745.0,29999981.487402882,29999981.651918285
259200.0,747.5,29999982.82625124,29999982.979167867
259200.0,750.0,29999984.07197216,29999984.214065976
259200.0,752.5,29999985.23076396,29999985.362762086
259200.0,755.0,29999986.308432855,29999986.431016415
259200.0,757.5,29999987.310416345,29999987.424223192
259200.0,760.0,29999988.241805263,29999988.347432517
259200.0,762.5,29999989.107364602,29999989.205371097
259200.0,765.0,29999989.911553197,29999990.002461746
259200.0,767.5,29999990.658542283,29999990.742841866
259200.0,770.0,29999991.352233004,29999991.430380777
259200.0,772.5,29999991.996272936,29999992.06869621
259200.0,775.0,29999992.594071668,29999992.66116968
259200.0,777.5,29999993.148815475,29999993.210961163
259200.0,780.0,29999993.66348117,29999993.721022762
259200.0,782.5,29999994.14084912,29999994.194111682
259200.0,785.0,29999994.583515543,29999994.632802412
259200.0,787.5,29999994.993904043,29999995.039498195
259200.0,790.0,29999995.374276508,29999995.41644183
259200.0,792.5,29999995.726743326,29999995.765725844
259200.0,795.0,29999996.053273026,29999996.089302026
259200.0,797.5,29999996.35570132,29999996.388990425
259200.0,800.0,29999996.63573962,29999996.66648779
259200.0,802.5,29999996.894983035,29999996.923375525
259200.0,805.0,29999997.13491787,29999997.161127113
259200.0,807.5,29999997.356928706,29999997.381115142
259200.0,810.0,29999997.562305003,29999997.584617868
259200.0,812.5,29999997.752247322,29999997.772825398
259200.0,815.0,29999997.927873176,29999997.946845468
259200.0,817.5,29999998.09022248,29999998.107708875
259200.0,820.0,29999998.240262706,29999998.256374568
259200.0,822.5,29999998.378893677,29999998.39373444
259200.0,825.0,29999998.506952085,29999998.52061778
259200.0,827.5,29999998.625215717,29999998.637795463
259200.0,830.0,29999998.734407414,29999998.7459839
259200.0,832.5,29999998.835198775,29999998.845848687
259200.0,835.0,29999998.92821362,29999998.938008074
259200.0,837.5,29999999.014031246,29999999.02303616
259200.0,840.0,29999999.09318947,29999999.101465926
259200.0,842.5,29999999.166187454,29999999.17379203
259200.0,845.0,29999999.233488366,29999999.240473464
259200.0,847.5,29999999.29552187,29999999.301936004
259200.0,850.0,29999999.352686446,29999999.358574517
259200.0,852.5,29999999.405351546,29999999.41075509
259200.0,855.0,29999999.45385963,29999999.45881708
259200.0,857.5,29999999.49852806,29999999.503074944
259200.0,860.0,29999999.539650835,29999999.54382001
259200.0,862.5,29999999.57750028,29999999.581322107
259200.0,865.0,29999999.612328544,29999999.615831085
259200.0,867.5,29999999.64436906,29999999.647578232
259200.0,870.0,29999999.673837855,29999999.67677761
259200.0,872.5,29999999.700934816,29999999.703627266
259200.0,875.0,29999999.725844838,29999999.72831039
259200.0,877.5,29999999.7487389,29999999.750996415
259200.0,880.0,29999999.76977508,29999999.771841966
259200.0,882.5,29999999.78909949,29999999.790991828
259200.0,885.0,29999999.806847136,29999999.80857977
259200.0,887.5,29999999.82314275,29999999.824729387
259200.0,890.0,29999999.83810152,29999999.83955483
259200.0,892.5,29999999.85182981,29999999.853161503
259200.0,895.0,29999999.86442579,29999999.865646705
259200.0,897.5,29999999.875980075,29999999.87710023
259200.0,900.0,29999999.886576258,29999999.887604944
259200.0,902.5,29999999.89629144,29999999.897237275
259200.0,905.0,29999999.905196726,29999999.906067714
259200.0,907.5,29999999.91335766,29999999.91416125
259200.0,910.0,29999999.920834664,29999999.9215778
259200.0,912.5,29999999.927683394,29999999.928372584
259200.0,915.0,29999999.933955137,29999999.934596475
259200.0,917.5,29999999.939697113,29999999.940296344
259200.0,920.0,29999999.944952805,29999999.94551537
259200.0,922.5,29999999.949762236,29999999.95029331
259200.0,925.0,29999999.95416224,29999999.954666756
259200.0,927.5,29999999.958186697,29999999.958669413
259200.0,930.0,29999999.961866774,29999999.962332286
259200.0,932.5,29999999.96523113,29999999.96568394
259200.0,935.0,29999999.96830611,29999999.968750633
259200.0,937.5,29999999.971115924,29999999.97155655
259200.0,940.0,29999999.973682825,29999999.97412395
259200.0,942.5,29999999.97602724,29999999.976473298
259200.0,945.0,29999999.97816794,29999999.97862345
259200.0,947.5,29999999.980122156,29999999.98059175
259200.0,950.0,29999999.981905706,29999999.982394177
259200.0,952.5,29999999.983533096,29999999.98404546
259200.0,955.0,29999999.985017646,29999999.985559165
259200.0,957.5,29999999.986371562,29999999.986947797
259200.0,960.0,29999999.987606045,29999999.988222905
259200.0,962.5,29999999.98873136,29999999.98939517
259200.0,965.0,29999999.989756912,29999999.990474455
259200.0,967.5,29999999.99069132,29999999.991469905
259200.0,970.0,29999999.991542477,29999999.992390018
259200.0,972.5,29999999.992317617,29999999.99324268
259200.0,975.0,29999999.993023355,29999999.994035266
259200.0,977.5,29999999.993665755,29999999.99477465
259200.0,980.0,29999999.994250357,29999999.995467298
259200.0,982.5,29999999.99478223,29999999.996119313
259200.0,985.0,29999999.995266024,29999999.996736452
259200.0,987.5,29999999.995705966,29999999.997324206
259200.0,990.0,29999999.996105943,29999999.997887827
259200.0,992.5,29999999.996469494,29999999.998432364
259200.0,995.0,29999999.99679986,29999999.998962723
259200.0,997.5,29999999.997099992,29999999.9994837
259200.0,1000.0,29999999.997372597,30000000.0
